name,address,lat,lng,zone
"Madhavi Yoga | Clases de Yoga, Meditación | Formación de Instructores | Consultas Ayurveda",La Pampa 2940,-34.5680145,-58.4590666,palermo
Mangala Yoga Shala,"C1414AOQ Buenos Aires AR, Vera 817, Buenos Aires",-34.5960149,-58.4402897,palermo
Yoga Renaciendo Caballito,Eduardo Acevedo 27,-34.6152258,-58.4307083,palermo
Yoga Buenos Aires - Sede Almagro,Gascón 50,-34.6119527,-58.4241311,palermo
Movimiento Infinito: Yoga y Esferokinesis.,Jufré 495,-34.594874,-58.4329383,palermo
Dhamma Abhyasa Yoga,Pje. el Maestro 52,-34.6168839,-58.43098920000001,palermo
Indigo Hatha Yoga,"Dr Gregorio Araoz Alfaro, Av. Acoyte y, Buenos Aires",-34.6157835,-58.43747079999999,palermo
Vuela Alto Yoga y Meditación,Uriarte 1153,-34.5906229,-58.43657109999999,palermo
Yoga alma yogui v.l.,Quintino Bocayuva 228,-34.6151665,-58.4229104,palermo
Flor yoga,Antezana 21,-34.6028728,-58.441858,palermo
Concepto Yoga Lakshmi,Av. Boedo 200,-34.6138883,-58.41701819999999,palermo
Lokah Yoga Studio,Dr. Eleodoro Lobos 330,-34.6137599,-58.4357887,palermo
Yana Yoga & Armonización - Caballito,"Guayaquil 777 y, Villa Luro",-34.6216613,-58.4391064,palermo
Shala Club Yoga y Bienestar,Rosario 732,-34.6205199,-58.4391396,palermo
Eyra Yoga,Av. Angel Gallardo 98,-34.6030134,-58.43374859999999,palermo
Yoga Cristal y OKEA Astrología psicológica,Viel 222,-34.6193935,-58.433061,palermo
Lila Shala Yoga,parque centenario,-34.6037021,-58.43908709999999,palermo
Lilapilates YOGA ‍ ️ ‍ ️ ‍ ️,"Av. Belgrano 4200, José Mármol 300, Buenos Aires",-34.6160575,-58.4258325,palermo
Shala&Casa - Iyengar Yoga,Sarmiento 4044 1°5°,-34.6048663,-58.4219555,palermo
YOGA CRECIENDO,José A. Cabrera 4175,-34.5956542,-58.42450729999999,palermo
Clases Ashtanga Yoga Micaela Muñoz,Luis Viale 108,-34.6025165,-58.4440675,palermo
Ananta . Yoga y holística,Rojas 389,-34.6164432,-58.4430332,palermo
Gokulam Ashtanga Yoga Ashram,Vera 256,-34.6012681,-58.43579440000001,palermo
Yoga en Congreso,Av. Entre Ríos 166,-34.610952,-58.3916361,palermo
Yoga Centro AMA SURYA,"Bulnes 854, C1176ABP",-34.6016379,-58.4179988,palermo
Ayre Yoga,Valentín Gómez 3071 C1191AAE,-34.6051988,-58.4089724,palermo
Ashtanga Yoga San Cristóbal - Milita Yoga,Combate de los Pozos 825,-34.618744,-58.39337399999999,palermo
Yoga integral,"Sarmiento 3057, C1196AAE",-34.6066058,-58.409473,palermo
Yoga Surya,"Maza 448, C1206ACJ",-34.6163703,-58.41544089999999,palermo
MUTA - Yoga,Colombres 65,-34.6122518,-58.41957319999999,palermo
Iara Yoga,Sarmiento 4287,-34.604269,-58.4255123,palermo
Yoga Kali Ashtanga Vinyasa,Ayacucho 136,-34.6076537,-58.3951016,palermo
