name,address,lat,lng,zone
Yoga Valletierra,Costa Rica 4562,-34.5891812,-58.42594179999999,palermo2
"Madhavi Yoga | Clases de Yoga, Meditación | Formación de Instructores | Consultas Ayurveda",La Pampa 2940,-34.5680145,-58.4590666,palermo2
Juan Haberfeld Estudio,Av. Álvarez Thomas 1122 depto D,-34.5786443,-58.4575468,palermo2
Escuela Yoga Veronica Belloli,Conesa 1319,-34.5713615,-58.4546585,palermo2
Escuela de Ashtanga Yoga Buenos Aires,Charlone 155,-34.5843463,-58.44747259999999,palermo2
JIME FAFIAN Estudio de Yoga,Virrey Avilés 3124,-34.5728336,-58.4580964,palermo2
luleå Yoga Studio Chacarita,Av. Córdoba 6138,-34.58377979999999,-58.4470311,palermo2
Argentina Kundalini Yoga,Fraga 599,-34.5848028,-58.45218569999999,palermo2
Selva Mariana Alegre- Yoga Palermo,El Salvador 5640,-34.5831254,-58.4358616,palermo2
Ashtanga Yoga Palermo,Malabia 1346,-34.5925148,-58.4298618,palermo2
Dhamma Abhyasa Yoga,Pje. el Maestro 52,-34.6168839,-58.43098920000001,palermo2
Mangala Yoga Shala,"C1414AOQ Buenos Aires AR, Vera 817, Buenos Aires",-34.5960149,-58.4402897,palermo2
Yana Yoga & Armonización - Caballito,"Guayaquil 777 y, Villa Luro",-34.6216613,-58.4391064,palermo2
Lila Shala Yoga,parque centenario,-34.6037021,-58.43908709999999,palermo2
Yoga en vos,"C1414BYD Ciudad Autónoma de Buenos Aires AR, Leopoldo Marechal 1220, BYD",-34.604279,-58.44031709999999,palermo2
Lokah Yoga Studio,Dr. Eleodoro Lobos 330,-34.6137599,-58.4357887,palermo2
Aeroyoga Palermo,Gorriti 3800,-34.5953537,-58.41882709999999,palermo2
Yoga alma yogui v.l.,Quintino Bocayuva 228,-34.6151665,-58.4229104,palermo2
Espacio Solara,Av. Córdoba 4867,-34.5921125,-58.4328614,palermo2
Yoga Renaciendo Caballito,Eduardo Acevedo 27,-34.6152258,-58.4307083,palermo2
Flor yoga,Antezana 21,-34.6028728,-58.441858,palermo2
Indigo Hatha Yoga,"Dr Gregorio Araoz Alfaro, Av. Acoyte y, Buenos Aires",-34.6157835,-58.43747079999999,palermo2
Panda - Espacio de yoga,Mahatma Gandhi 427,-34.6045491,-58.44232530000001,palermo2
Iara Yoga,Sarmiento 4287,-34.604269,-58.4255123,palermo2
Ayre Yoga,Valentín Gómez 3071 C1191AAE,-34.6051988,-58.4089724,palermo2
Yoga Surya,"Maza 448, C1206ACJ",-34.6163703,-58.41544089999999,palermo2
Aura Yoga,Costa Rica 4606,-34.5886482,-58.42648149999999,palermo2
MUTA - Yoga,Colombres 65,-34.6122518,-58.41957319999999,palermo2
Concepto Yoga Lakshmi,Av. Boedo 200,-34.6138883,-58.41701819999999,palermo2
Eyra Yoga,Av. Angel Gallardo 98,-34.6030134,-58.43374859999999,palermo2
Lo que Vibras te encuentra,Av. Díaz Vélez 3934,-34.6087123,-58.4220403,palermo2
