name,address,lat,lng,zone
Espacio Raíces - Yoga y Salud,Lugones 1721,-34.5772635,-58.47382599999999,coghlan2
Vicky Yoga Danza,Pje. Beethoven 3476,-34.5672913,-58.4995814,coghlan2
Tempo Crisalida,"Bauness 2376, C1431DNT",-34.5751809,-58.48718069999999,coghlan2
Yoga•Reiki•Meditación,Lavoisier 3232,-34.5713821,-58.4997888,coghlan2
Yoga Society,Pje. Beethoven 3478,-34.5672428,-58.4996205,coghlan2
Casa Yogui,Aizpurúa 3434,-34.5696428,-58.5022442,coghlan2
Yoga Urquiza,"Mendoza, Av. Álvarez Thomas y",-34.574185,-58.479732,coghlan2
Yoga en Sintonía,"Jacinto de Altolaguirre, entre Moscú, Belgrado y",-34.5884698,-58.48189769999999,coghlan2
FUSIÓN NAMASTÉ,Roseti 1073,-34.5818613,-58.4578371,coghlan2
Espacio Kyomu - Yoga,"Av. Triunvirato 4135, C1431FBE",-34.5786337,-58.47927519999999,coghlan2
Juan Haberfeld Estudio,Av. Álvarez Thomas 1122 depto D,-34.5786443,-58.4575468,coghlan2
Yoga en Paternal,Balboa 332,-34.5923678,-58.46640530000001,coghlan2
Espacio Consciente Yoga Villa urquiza,Mendoza 5323,-34.5784155,-58.4862035,coghlan2
Hechos de Estrellas,Giribone 1550,-34.5796793,-58.4639921,coghlan2
SatChitAnanda Espacio de Yoga,"Villa Ortuzar, Roseti 1727, C1427BWI C1427BWJ",-34.5815872,-58.4663997,coghlan2
@terrazadeyoga,"Plaza, Av. Olazábal y",-34.5699779,-58.4747117,coghlan2
Martin Yoga estudio,"Fraga 717, C1427BTO",-34.5841185,-58.45367270000001,coghlan2
Ashtanga Yoga Colegiales,Superí 1216,-34.5752753,-58.45763109999999,coghlan2
Yoga en sincronía,Heredia 1148,-34.5802005,-58.46341750000001,coghlan2
Yoga Korakai,Gabriela Mistral 2141,-34.581799,-58.49305870000001,coghlan2
Maitri Yoga,"Av. Congreso 5156, Villa Urquiza",-34.5702245,-58.4907708,coghlan2
Simha Yoga Iyengar,"Fraga 1238, C1427BTZ",-34.5830322,-58.4611218,coghlan2
La Casita de Coca,Gavilán 3580,-34.5895945,-58.48698229999999,coghlan2
Tapas estudio de yoga,Lerma 490,-34.594233,-58.43212819999999,coghlan2
PH Calma Yoga & Meditación,Juan Ramírez de Velasco 1158,-34.5925255,-58.442309,coghlan2
Fusión Corporal Yoga y Pilates,Thames 575,-34.5950245,-58.4420852,coghlan2
Respira Yoga,Uriarte 1241,-34.5900013,-58.43572099999999,coghlan2
Hatha Yoga,Loyola 940,-34.592558,-58.43885799999999,coghlan2
"Ambra, Espacio Holístico",Av. Córdoba 5151,-34.5903222,-58.4355055,coghlan2
Laura Lebedinsky Ashtanga Yoga,"Charlone, Santos Dumont &, Buenos Aires",-34.5843107,-58.4480775,coghlan2
Escuela de Ashtanga Yoga Buenos Aires,Charlone 155,-34.5843463,-58.44747259999999,coghlan2
Ariana Noto Yoga,Calle Jorge Newbery 3254,-34.5798152,-58.447059,coghlan2
Argentina Kundalini Yoga,Fraga 599,-34.5848028,-58.45218569999999,coghlan2
Centro Ananda yoga,Federico Lacroze 3230,-34.5784711,-58.44956310000001,coghlan2
Selva Mariana Alegre- Yoga Palermo,El Salvador 5640,-34.5831254,-58.4358616,coghlan2
luleå Yoga Studio Chacarita,Av. Córdoba 6138,-34.58377979999999,-58.4470311,coghlan2
Bali.espacio Palermo Hollywood,Costa Rica 5647 1 B,-34.5822392,-58.4350476,coghlan2
Studio Sinergia,El Salvador 5600,-34.5835384,-58.4354993,coghlan2
MOVIMIENTO ACRO (Clases: Ashtanga Yoga + Rocket Yoga + Invertidas ),Aguirre 1136,-34.5918921,-58.44117669999999,coghlan2
YOGA LAB,Maure 3700,-34.5833129,-58.45016019999999,coghlan2
Espacio Vibra. Yoga y Masajes Ayurvédicos,Gorriti 5479,-34.5858075,-58.4358829,coghlan2
